47.64145648,-122.1400361
47.64145129,-122.1400341
47.64144599,-122.1400325
47.64144062,-122.1400314
47.64143573,-122.140031
47.64143077,-122.1400307
47.64142588,-122.140031
47.64142047,-122.1400318
47.64141516,-122.140033
47.64140992,-122.1400348
47.64140496,-122.140037
47.64139986,-122.1400397
47.64139492,-122.1400429
47.64139073,-122.1400459
47.64138606,-122.1400498
47.64138159,-122.1400542
47.64137728,-122.140059
47.64137317,-122.1400643
47.64136931,-122.1400699
47.64136568,-122.1400758
47.64136235,-122.1400821
47.64135942,-122.1400883
47.6413566,-122.1400952
47.64135409,-122.1401023
47.64135188,-122.1401096
47.64134998,-122.1401171
47.64134842,-122.1401247
47.64134718,-122.1401325
47.64134629,-122.1401403
47.64134573,-122.1401483
47.6413455,-122.1401564
47.64134562,-122.1401644
47.64134592,-122.1401716
47.64134647,-122.1401788
47.64134738,-122.1401858
47.6413487,-122.1401936
47.64135033,-122.1402012
47.64135229,-122.1402087
47.64135448,-122.1402156
47.64135705,-122.1402225
47.64135994,-122.1402293
47.64136311,-122.1402359
47.64136655,-122.1402421
47.64136984,-122.1402476
47.64137328,-122.1402528
47.6413795,-122.1402613
47.64138381,-122.1402661
47.64138831,-122.1402704
47.64141686,-122.1402836
47.64144351,-122.1402769
47.64146432,-122.1402562
47.64147668,-122.1402273
47.6414808,-122.1401926
47.64147494,-122.1401572
47.64145866,-122.1401265
47.64143266,-122.1401091
47.64140167,-122.1401141
47.64137584,-122.1401429
47.6413643,-122.140188
47.6413713,-122.1402377
47.64137418,-122.1402445
47.64137736,-122.140251
47.64138081,-122.1402572
47.64138448,-122.140263
47.64138841,-122.1402685
47.64139257,-122.1402735
47.64139691,-122.1402782
47.64140151,-122.1402825
47.64140623,-122.1402863
47.6414111,-122.1402897
47.64141614,-122.1402927
47.64142127,-122.1402951
47.64142651,-122.1402971
47.64143182,-122.1402986
47.64143719,-122.1402995
47.64144208,-122.1403002
47.64144748,-122.1403003
47.64145286,-122.1402999
47.64145818,-122.140299
47.64146352,-122.1402976
47.64146876,-122.1402957
47.64147388,-122.1402933
47.64147888,-122.1402905
47.64148382,-122.1402871
47.64148857,-122.1402834
47.64149687,-122.140271
47.64150385,-122.1402517
47.64150556,-122.140235
47.64150354,-122.1401971
47.64149095,-122.1401646
47.64148712,-122.1401588
47.64148653,-122.1401589
47.64145861,-122.1401386
47.64142703,-122.1401429
47.64140022,-122.1401735
47.64138989,-122.1402186
47.64139842,-122.1402687
47.64142409,-122.1403028
47.64145337,-122.1403107
47.64147952,-122.1402986
47.64149684,-122.1402752
47.64150723,-122.1402412
47.6415068,-122.1402034
47.64149395,-122.1401662
47.64146768,-122.1401401
47.64145426,-122.1401336
47.64144888,-122.1401322
47.64144373,-122.1401314
47.64143835,-122.1401311
47.64143295,-122.1401312
47.6414281,-122.1401319
47.64142276,-122.140133
47.64141804,-122.1401345
47.64141287,-122.1401366
47.64140776,-122.1401391
47.6414028,-122.1401422
47.64139798,-122.1401456
47.64139332,-122.1401496
47.64138899,-122.1401538
47.64138469,-122.1401585
47.64138062,-122.1401637
47.64137671,-122.1401693
47.64137305,-122.1401752
47.64136966,-122.1401815
47.64136658,-122.140188
47.64136378,-122.1401948
47.64135291,-122.1402263
47.64135153,-122.140234
47.6413505,-122.1402419
47.6413498,-122.1402497
47.64134943,-122.1402578
47.64135465,-122.1402844
47.64137364,-122.1403212
47.64137809,-122.1403258
47.6413827,-122.1403299
47.64138751,-122.1403336
47.64139242,-122.1403368
47.64139745,-122.1403395
47.64140265,-122.1403418
47.64140792,-122.1403436
47.64141328,-122.1403449
47.64143592,-122.1403425
47.64144739,-122.1403382
47.64145244,-122.1403352
47.64145733,-122.1403317
47.64146206,-122.1403278
47.64146623,-122.1403241
47.64148196,-122.1403011
47.64149196,-122.1402661
47.64149096,-122.1402264
47.64147694,-122.1401897
47.64145809,-122.1401717
47.64143055,-122.140167
47.64140433,-122.1401787
47.64139968,-122.1401828
47.64139526,-122.1401874
47.64139108,-122.1401924
47.64138753,-122.1401972
47.64138415,-122.1402024
47.64138098,-122.1402079
47.64137768,-122.1402143
47.64137469,-122.1402209
47.641372,-122.1402277
47.64136957,-122.1402349
47.64136745,-122.1402423
47.64136565,-122.1402498
47.64136419,-122.1402574
47.64136306,-122.1402652
47.64136225,-122.1402731
47.64136178,-122.140281
47.64136154,-122.1402883
47.64136168,-122.1402963
47.64136215,-122.1403042
47.64136296,-122.1403121
47.64136411,-122.1403198
47.64136559,-122.1403275
47.64136738,-122.1403349
47.64136951,-122.1403423
47.64137193,-122.1403494
47.64137455,-122.140356
47.64137755,-122.1403626
47.64138082,-122.1403688
47.64138398,-122.1403745
47.64138774,-122.1403802
47.64139173,-122.1403856
47.64139592,-122.1403906
47.64140031,-122.1403951
47.64140439,-122.140399
47.64140909,-122.1404029
47.64141403,-122.1404063
47.64141903,-122.1404092
47.64142413,-122.1404116
47.64142935,-122.1404136
47.64143465,-122.140415
47.64143999,-122.140416
47.64144534,-122.1404165
47.64145074,-122.1404164
47.64145611,-122.1404159
47.64146142,-122.1404148
47.64146672,-122.1404133
47.64147192,-122.1404113
47.64147701,-122.1404088
47.64148205,-122.1404058
47.64148694,-122.1404023
47.64149168,-122.1403984
47.64149578,-122.1403944
47.64150014,-122.1403897
47.64150429,-122.1403845
47.64150817,-122.1403791
47.64151182,-122.1403732
47.64151521,-122.1403671
47.64151834,-122.1403606
47.64152119,-122.1403539
47.64152374,-122.1403469
47.64152599,-122.1403396
47.64152791,-122.1403323
47.64152955,-122.1403246
47.64153085,-122.1403169
47.64153183,122.140309
47.64153245,-122.140301
47.64153274,-122.140293
47.64153268,-122.140285
47.64153229,-122.1402771
47.64153155,-122.1402691
47.64153048,-122.1402613
47.64152908,-122.1402537
47.64152735,-122.1402461
47.6415253,-122.1402387
47.64152295,-122.1402316
47.64152031,-122.1402247
47.64151734,-122.1402179
47.64151412,-122.1402116
47.64151065,-122.1402055
47.6415069,-122.1401998
47.64150292,-122.1401944
47.6414987,-122.1401893
47.64149432,-122.1401848
47.64148975,-122.1401806
47.64148502,-122.1401769
47.64148011,-122.1401736
47.64147507,-122.1401707
47.64146989,-122.1401684
47.64146466,-122.1401665
47.64145936,-122.1401651
47.64145402,-122.1401642
47.64144867,-122.1401638
47.64144327,-122.140164
47.6414379,-122.1401646
47.64143252,-122.1401657
47.64142726,-122.1401673
47.6414221,-122.1401694
47.64141695,-122.140172
47.64141243,-122.1401748
47.64140757,-122.1401783
47.64140289,-122.1401822
47.64139837,-122.1401866
47.64139404,-122.1401913
47.64138992,-122.1401965
47.64138604,-122.140202
47.64138242,-122.1402079
47.64137905,-122.1402141
47.64137593,-122.1402206
47.64137308,-122.1402274
47.64137055,-122.1402344
47.64136831,-122.1402417
47.6413664,-122.1402491
47.6413648,-122.1402567
47.64136352,-122.1402645
47.64136257,-122.1402723
47.64136196,-122.1402802
47.64136169,-122.1402882
47.64136177,-122.1402962
47.64136218,-122.1403041
47.64136293,-122.140312
47.64136402,-122.1403198
47.64136544,-122.1403275
47.64136718,-122.140335
47.64136894,-122.1403418
47.64137123,-122.140349
47.64137383,-122.1403559
47.64137672,-122.1403627
47.64137988,-122.1403691
47.64138336,-122.1403753
47.64138705,-122.140381
47.64139097,-122.1403864
47.64139515,-122.1403915
47.6413991,-122.140396
47.64140363,-122.1404004
47.64140817,-122.1404041
47.64141301,-122.1404076
47.64141801,-122.1404106
47.64142315,-122.1404132
47.64142843,-122.1404153
47.64143241,-122.1404164
47.64143776,-122.1404175
47.64144314,-122.1404181
47.64144852,-122.1404183
47.64145335,-122.1404179
47.64145818,-122.1404171
47.6414635,-122.1404158
47.64146877,-122.140414
47.64147228,-122.1404126
47.64147686,-122.1404103
47.64148186,-122.1404073
47.64148669,-122.1404038
47.64149134,-122.1403999
47.64149585,-122.1403956
47.64150017,-122.1403908
47.64150384,-122.1403862
47.64150771,-122.1403807
47.64151136,-122.1403748
47.64151461,-122.1403689
47.64151774,-122.1403624
47.64152061,-122.1403557
47.64152316,-122.1403487
47.64152542,-122.1403414
47.64152737,-122.140334
47.64152897,-122.1403272
47.64153034,-122.1403195
47.64153138,-122.1403116
47.64153209,-122.1403036
47.64153209,-122.1403036
47.64152121,-122.1403036
47.64141937,-122.1402834
47.64132902,-122.1402229
47.64127146,-122.1401787
47.64121175,-122.1401479
47.64115175,-122.1401298
47.64109491,-122.1401245
47.64103571,-122.1401352
47.6409798,-122.1401565
47.64092968,-122.1401881
47.64088079,-122.1402351
47.64083708,-122.1402915
47.64080009,-122.1403621
47.64077538,-122.1404438
47.64076429,-122.140535
47.64076894,-122.1406085
47.6407974,-122.1407073
47.64084229,-122.1407918
47.64089247,-122.1408476
47.64091742,-122.1408622
47.64094171,-122.1408785
47.64097667,-122.1409096
47.64101584,-122.1409582
47.64107368,-122.1410955
47.64108717,-122.1411776
47.64109125,-122.1412064
47.64109543,-122.1412461
47.6410969,-122.1412972
47.64109595,-122.1413453
47.64108833,-122.1414131
47.64103415,-122.1415751
47.64094841,-122.1417467
47.6408993,-122.1418061
47.64085945,-122.1418834
47.64084881,-122.1419208
47.64084567,-122.1420208
47.64084936,-122.1421465
47.64086888,-122.1422442
47.64091173,-122.1423514
47.64096844,-122.142441
47.64103624,-122.1425052
47.6411046,-122.1425405
47.64117278,-122.1425483
47.64124606,-122.1425263
47.64132246,-122.1424686
47.64138269,-122.1423959
47.64142351,-122.1423133
47.64145067,-122.1422017
47.6414605,-122.1420871
47.64145099,-122.1419784
47.64142401,-122.1418788
47.64137137,-122.141785
47.64131048,-122.1417163
47.64124338,-122.1416758
47.64117703,-122.1416569
47.64110981,-122.1416565
47.64104859,-122.1416723
47.64099341,-122.1417057
47.64094302,-122.1417606
47.64090142,-122.141833
47.64086778,-122.1419287
47.64084702,-122.1420288
47.64084258,-122.1421283
47.64085893,-122.1422355
47.64089211,-122.142327
47.64094087,-122.1424018
47.64100289,-122.1424518
47.64106882,-122.1424726
47.64114156,-122.1424574
47.64121599,-122.1424038
47.64127212,-122.1423357
47.64131089,-122.142245
47.64132964,-122.1421308
47.64132361,-122.1419959
47.6412985,-122.1418909
47.64125361,-122.1418006
47.64119616,-122.1417364
47.64114017,-122.1417041
47.64108348,-122.1416961
47.64102774,-122.1417091
47.64097517,-122.1417423
47.64092659,-122.1417936
47.64088528,-122.141864
47.6408519,-122.141954
47.64083396,-122.1420423
47.64083266,-122.1421371
47.64085193,-122.1422349
47.64089212,-122.1423249
47.64095558,-122.1424
47.64102617,-122.1424461
47.64109479,-122.1424613
47.64116076,-122.1424442
47.64122135,-122.1423948
47.64126968,-122.14232
47.64130061,-122.1422263
47.64131042,-122.14212
47.64129807,-122.1420137
47.64126387,-122.1419181
47.64121625,-122.1418467
47.64115924,-122.1418014
47.64108676,-122.1417813
47.64101402,-122.1417835
47.64095541,-122.141807
47.64090416,-122.141847
47.6408523,-122.1419196
47.64080741,-122.1420086
47.64077798,-122.1420975
47.64076594,-122.1421957
47.64077343,-122.1423064
47.64079949,-122.1424116
47.64084147,-122.1424968
47.6409022,-122.1425597
47.64097355,-122.1425939
47.64104483,-122.1425945
47.64111169,-122.1425606
47.64117505,-122.1424866
47.6412213,-122.1423982
47.64124698,-122.1422997
47.64124927,-122.1421877
47.64122918,-122.1420823
47.64119084,-122.141995
47.64113704,-122.1419294
47.64107327,-122.1418923
47.64101127,-122.1418799
47.64095228,-122.1418903
47.64089729,-122.1419203
47.64084813,-122.1419689
47.64080556,-122.1420365
47.64077508,-122.1421137
47.64075798,-122.1422127
47.64075749,-122.1423166
47.64077574,-122.142419
47.64081263,-122.1425158
47.64086799,-122.1425946
47.6409316,-122.1426465
47.64100052,-122.142667
47.64107116,-122.1426542
47.64113561,-122.1426116
47.64118552,-122.1425535
47.64122094,-122.1424659
47.64123546,-122.1423424
47.64122688,-122.1422236
47.64119992,-122.1421216
47.64115439,-122.1420373
47.64110007,-122.1419824
47.64103618,-122.1419524
47.64096593,-122.1419468
47.64090204,-122.1419607
47.64084583,-122.1419926
47.64079634,-122.1420402
47.64075263,-122.142108
47.64071828,-122.1421904
47.6406992,-122.1422835
47.6406971,-122.1423849
47.64071347,-122.1424902
47.64074999,-122.1425871
47.64080136,-122.1426652
47.64086567,-122.1427195
47.64093226,-122.1427475
47.64100666,-122.1427436
47.6410849,-122.1426999
47.64114665,-122.1426326
47.64118998,-122.1425508
47.64121361,-122.1424492
47.64121438,-122.1423424
47.64119061,-122.1422377
47.64114932,-122.1421478
47.6410931,-122.1420786
47.64102926,-122.142036
47.6409369,-122.1420201
47.64085138,-122.1420292
47.64078684,-122.1420499
47.6407274,-122.1420878
47.64067288,-122.1421448
47.64062871,-122.142212
47.64059529,-122.1422913
47.64057494,-122.1423913
47.64057026,-122.1425006
47.64058171,-122.142605
47.64061577,-122.1427049
47.64067124,-122.1427873
47.64073578,-122.1428383
47.64080683,-122.1428585
47.64087853,-122.1428485
47.6409443,-122.1428063
47.64099872,-122.1427379
47.64104063,-122.1426377
47.64106273,-122.142528
47.64106375,-122.1424174
47.64104227,-122.1423104
47.64100533,-122.1422229
47.64095578,-122.1421579
47.64089522,-122.1421158
47.6408259,-122.1420942
47.6407633,-122.1420926
47.64070438,-122.1421109
47.64064702,-122.1421495
47.64059333,-122.1422076
47.64054669,-122.1422829
47.64051086,-122.1423715
47.64048981,-122.1424721
